f0x,f0y,f1x,f1y,f2x,f2y,f3x,f3y,roll,pitch,label
-27.77,9.93,-19.49,3.56,-2.72,24.65,-25.47,10.04,-27.78,12.63,6
-27.77,9.93,-19.52,4.08,-2.72,24.65,-25.47,10.04,-27.81,12.61,6
-27.77,9.93,-19.52,4.08,-1.42,23.69,-25.47,10.04,-27.91,12.62,6
-27.77,9.93,-19.52,4.08,-1.42,23.69,-24.46,10.81,-28.02,12.56,6
-28.12,10.44,-19.52,4.08,-1.42,23.69,-24.46,10.81,-28.05,12.65,6
-28.12,10.44,-18.74,3.27,-1.42,23.69,-24.46,10.81,-28.11,12.62,6
-28.12,10.44,-18.74,3.27,-1.94,24.52,-24.46,10.81,-28.16,12.61,6
-28.12,10.44,-18.74,3.27,-1.94,24.52,-25.07,10.05,-28.26,12.57,6
-27.97,10.31,-18.74,3.27,-1.94,24.52,-25.07,10.05,-28.33,12.52,6
-27.97,10.31,-18.83,3.32,-1.94,24.52,-25.07,10.05,-28.33,12.55,6
-27.97,10.31,-18.83,3.32,-1.73,23.36,-25.07,10.05,-28.34,12.54,6
-27.97,10.31,-18.83,3.32,-1.73,23.36,-25.76,10.08,-28.3,12.53,6
-27.39,10.47,-18.83,3.32,-1.73,23.36,-25.76,10.08,-28.44,12.54,6
-27.39,10.47,-18.76,3.56,-1.73,23.36,-25.76,10.08,-28.48,12.51,6
-27.39,10.47,-18.76,3.56,-1.73,23.93,-25.76,10.08,-28.62,12.51,6
-27.39,10.47,-18.76,3.56,-1.73,23.93,-25.46,10.76,-28.67,12.46,6
-28.08,10.39,-18.76,3.56,-1.73,23.93,-25.46,10.76,-28.87,12.44,6
-28.08,10.39,-17.65,2.6,-1.73,23.93,-25.46,10.76,-28.88,12.45,6
-28.08,10.39,-17.65,2.6,-1.63,23.49,-25.46,10.76,-28.76,12.51,6
-28.08,10.39,-17.65,2.6,-1.63,23.49,-24.75,10.02,-28.67,12.53,6
-27.43,10.07,-17.65,2.6,-1.63,23.49,-24.75,10.02,-28.69,12.51,6
-27.43,10.07,-18.54,3.5,-1.63,23.49,-24.75,10.02,-28.71,12.44,6
-27.43,10.07,-18.54,3.5,-1.46,23.83,-24.75,10.02,-28.78,12.41,6
-27.43,10.07,-18.54,3.5,-1.46,23.83,-25.37,10.27,-28.8,12.43,6
-27.48,10.35,-18.54,3.5,-1.46,23.83,-25.37,10.27,-28.88,12.42,6
-27.48,10.35,-18.39,3.31,-1.46,23.83,-25.37,10.27,-28.89,12.4,6
-27.48,10.35,-18.39,3.31,-1.47,24.46,-25.37,10.27,-29.03,12.39,6
-27.48,10.35,-18.39,3.31,-1.47,24.46,-24.86,9.81,-29.07,12.4,6
-27.37,9.97,-18.39,3.31,-1.47,24.46,-24.86,9.81,-29.17,12.39,6
-27.37,9.97,-18.12,2.78,-1.47,24.46,-24.86,9.81,-29.21,12.38,6
-27.37,9.97,-18.12,2.78,-1.9,23.89,-24.86,9.81,-29.13,12.45,6
-27.37,9.97,-18.12,2.78,-1.9,23.89,-24.68,9.87,-29.2,12.42,6
-28.1,10.08,-18.12,2.78,-1.9,23.89,-24.68,9.87,-29.27,12.4,6
-28.1,10.08,-17.52,2.76,-1.9,23.89,-24.68,9.87,-29.5,12.34,6
-28.1,10.08,-17.52,2.76,-1.18,23.28,-24.68,9.87,-29.5,12.32,6
-28.1,10.08,-17.52,2.76,-1.18,23.28,-24.58,10.11,-29.54,12.26,6
-27.35,9.36,-17.52,2.76,-1.18,23.28,-24.58,10.11,-29.61,12.21,6
-27.35,9.36,-18.03,3.4,-1.18,23.28,-24.58,10.11,-29.59,12.19,6
-27.35,9.36,-18.03,3.4,-1.38,23.24,-24.58,10.11,-29.64,12.17,6
-27.35,9.36,-18.03,3.4,-1.38,23.24,-28.18,8.83,-29.63,12.13,6
-28.19,9.5,-18.03,3.4,-1.38,23.24,-28.18,8.83,-30.06,12.02,6
-28.19,9.5,-19.65,3.04,-1.38,23.24,-28.18,8.83,-30.04,12.06,6
-28.19,9.5,-19.65,3.04,-1.73,21.78,-28.18,8.83,-30.03,12.11,6
-28.19,9.5,-19.65,3.04,-1.73,21.78,-24.69,8.81,-30.15,12.12,6
-26.66,10.1,-19.65,3.04,-1.73,21.78,-24.69,8.81,-30.05,12.23,6
-26.66,10.1,-16.97,2.54,-1.73,21.78,-24.69,8.81,-30.03,12.22,6
-26.66,10.1,-16.97,2.54,-1.04,24.08,-24.69,8.81,-30.0,12.24,6
-26.66,10.1,-16.97,2.54,-1.04,24.08,-24.21,9.8,-30.03,12.21,6
-27.28,9.76,-16.97,2.54,-1.04,24.08,-24.21,9.8,-30.01,12.22,6
-27.28,9.76,-17.38,2.59,-1.04,24.08,-24.21,9.8,-30.03,12.23,6
-27.28,9.76,-17.38,2.59,-0.54,23.89,-24.21,9.8,-30.02,12.21,6
-27.28,9.76,-17.38,2.59,-0.54,23.89,-23.75,10.54,-30.2,12.17,6
-28.07,8.09,-17.38,2.59,-0.54,23.89,-23.75,10.54,-30.49,12.19,6
-28.07,8.09,-16.69,3.43,-0.54,23.89,-23.75,10.54,-30.49,12.2,6
-28.07,8.09,-16.69,3.43,-0.83,23.75,-23.75,10.54,-30.43,12.27,6
-28.07,8.09,-16.69,3.43,-0.83,23.75,-24.67,9.81,-30.39,12.29,6
-27.25,8.61,-16.69,3.43,-0.83,23.75,-24.67,9.81,-30.38,12.27,6
-27.25,8.61,-17.8,3.19,-0.83,23.75,-24.67,9.81,-30.33,12.27,6
-27.25,8.61,-17.8,3.19,-0.53,23.82,-24.67,9.81,-30.36,12.26,6
-27.25,8.61,-17.8,3.19,-0.53,23.82,-24.97,10.84,-30.27,12.25,6
-27.9,9.58,-17.8,3.19,-0.53,23.82,-24.97,10.84,-30.2,12.24,6
-27.9,9.58,-18.31,3.1,-0.53,23.82,-24.97,10.84,-30.12,12.28,6
-27.9,9.58,-18.31,3.1,-1.09,23.39,-24.97,10.84,-30.06,12.34,6
-27.9,9.58,-18.31,3.1,-1.09,23.39,-24.65,9.81,-30.08,12.28,6
-27.72,9.74,-18.31,3.1,-1.09,23.39,-24.65,9.81,-30.02,12.32,6
-27.72,9.74,-18.26,2.58,-1.09,23.39,-24.65,9.81,-30.06,12.29,6
-27.72,9.74,-18.26,2.58,-1.54,23.91,-24.65,9.81,-30.04,12.28,6
-27.72,9.74,-18.26,2.58,-1.54,23.91,-24.74,9.8,-30.05,12.27,6
-28.16,9.75,-18.26,2.58,-1.54,23.91,-24.74,9.8,-30.09,12.28,6
-28.16,9.75,-17.63,2.8,-1.54,23.91,-24.74,9.8,-30.14,12.26,6
-28.16,9.75,-17.63,2.8,-0.78,24.09,-24.74,9.8,-30.21,12.24,6
-28.16,9.75,-17.63,2.8,-0.78,24.09,-24.54,10.53,-30.26,12.3,6
-27.47,8.48,-17.63,2.8,-0.78,24.09,-24.54,10.53,-30.43,12.3,6
-27.47,8.48,-18.27,3.73,-0.78,24.09,-24.54,10.53,-30.33,12.34,6
-27.47,8.48,-18.27,3.73,-1.05,23.6,-24.54,10.53,-30.34,12.29,6
-27.47,8.48,-18.27,3.73,-1.05,23.6,-24.74,10.49,-30.36,12.28,6
-26.93,9.39,-18.27,3.73,-1.05,23.6,-24.74,10.49,-30.36,12.28,6
-26.93,9.39,-17.93,2.64,-1.05,23.6,-24.74,10.49,-30.42,12.23,6
-26.93,9.39,-17.93,2.64,-1.17,24.14,-24.74,10.49,-30.37,12.28,6
-26.93,9.39,-17.93,2.64,-1.17,24.14,-24.33,9.45,-30.28,12.28,6
-27.68,10.05,-17.93,2.64,-1.17,24.14,-24.33,9.45,-30.29,12.25,6
-27.68,10.05,-17.7,2.95,-1.17,24.14,-24.33,9.45,-30.32,12.22,6
-27.68,10.05,-17.7,2.95,-1.4,23.74,-24.33,9.45,-30.36,12.25,6
-27.68,10.05,-17.7,2.95,-1.4,23.74,-23.84,10.04,-30.37,12.24,6
-27.89,9.96,-17.7,2.95,-1.4,23.74,-23.84,10.04,-30.33,12.24,6
-27.89,9.96,-18.13,3.49,-1.4,23.74,-23.84,10.04,-30.24,12.3,6
-27.89,9.96,-18.13,3.49,-0.75,23.42,-23.84,10.04,-30.2,12.31,6
-27.89,9.96,-18.13,3.49,-0.75,23.42,-25.34,10.09,-30.2,12.27,6
-27.69,9.78,-18.13,3.49,-0.75,23.42,-25.34,10.09,-30.18,12.3,6
-27.69,9.78,-18.66,2.73,-0.75,23.42,-25.34,10.09,-30.13,12.29,6
-27.69,9.78,-18.66,2.73,-1.71,24.48,-25.34,10.09,-30.1,12.29,6
-27.69,9.78,-18.66,2.73,-1.71,24.48,-25.24,9.22,-30.19,12.24,6
-27.74,10.38,-18.66,2.73,-1.71,24.48,-25.24,9.22,-30.15,12.26,6
-27.74,10.38,-16.42,1.03,-1.71,24.48,-25.24,9.22,-30.18,12.18,6
-27.74,10.38,-16.42,1.03,-3.37,22.52,-25.24,9.22,-30.21,12.05,6
-27.74,10.38,-16.42,1.03,-3.37,22.52,-26.13,9.86,-30.25,12.05,6
-29.81,11.02,-16.42,1.03,-3.37,22.52,-26.13,9.86,-30.28,12.0,6
-29.81,11.02,-20.17,2.54,-3.37,22.52,-26.13,9.86,-30.36,12.04,6
-29.81,11.02,-20.17,2.54,-4.04,23.17,-26.13,9.86,-30.52,12.11,6
-29.81,11.02,-20.17,2.54,-4.04,23.17,-22.89,10.62,-31.21,12.12,6
-27.76,9.57,-20.17,2.54,-4.04,23.17,-22.89,10.62,-31.31,12.13,6
-27.76,9.57,-12.26,-0.06,-4.04,23.17,-22.89,10.62,-31.2,12.11,6
-27.76,9.57,-12.26,-0.06,0.14,23.4,-22.89,10.62,-31.23,12.16,6
-27.76,9.57,-12.26,-0.06,0.14,23.4,-22.2,8.91,-31.2,12.22,6
-26.91,8.67,-12.26,-0.06,0.14,23.4,-22.2,8.91,-31.27,12.1,6
-26.91,8.67,-15.24,2.9,0.14,23.4,-22.2,8.91,-31.18,12.05,6
-26.91,8.67,-15.24,2.9,3.04,23.98,-22.2,8.91,-31.23,11.98,6
-26.91,8.67,-15.24,2.9,3.04,23.98,-23.31,9.58,-31.18,11.98,6
-26.43,8.26,-15.24,2.9,3.04,23.98,-23.31,9.58,-31.23,11.96,6
-26.43,8.26,-15.85,2.4,3.04,23.98,-23.31,9.58,-31.2,11.96,6
-26.43,8.26,-15.85,2.4,1.94,24.74,-23.31,9.58,-31.17,11.93,6
-26.43,8.26,-15.85,2.4,1.94,24.74,-22.82,9.53,-31.2,11.91,6
-27.29,7.87,-15.85,2.4,1.94,24.74,-22.82,9.53,-31.17,11.93,6
-27.29,7.87,-16.21,2.55,1.94,24.74,-22.82,9.53,-31.21,11.89,6
-27.29,7.87,-16.21,2.55,1.26,24.52,-22.82,9.53,-31.18,11.93,6
-27.29,7.87,-16.21,2.55,1.26,24.52,-23.65,8.93,-31.15,11.93,6
-27.73,8.61,-16.21,2.55,1.26,24.52,-23.65,8.93,-31.1,11.94,6
-27.73,8.61,-16.12,2.65,1.26,24.52,-23.65,8.93,-31.15,11.92,6
-27.73,8.61,-16.12,2.65,1.46,24.61,-23.65,8.93,-31.14,11.96,6
-27.73,8.61,-16.12,2.65,1.46,24.61,-23.06,8.85,-31.15,11.99,6
-27.27,9.01,-16.12,2.65,1.46,24.61,-23.06,8.85,-31.09,11.97,6
-27.27,9.01,-15.73,3.11,1.46,24.61,-23.06,8.85,-31.1,11.96,6
-27.27,9.01,-15.73,3.11,1.11,23.96,-23.06,8.85,-31.03,11.99,6
-27.27,9.01,-15.73,3.11,1.11,23.96,-23.46,8.78,-31.09,11.95,6
-27.01,9.09,-15.73,3.11,1.11,23.96,-23.46,8.78,-31.06,11.95,6
-27.01,9.09,-15.62,2.77,1.11,23.96,-23.46,8.78,-31.04,11.98,6
-27.01,9.09,-15.62,2.77,1.14,24.36,-23.46,8.78,-31.01,11.95,6
-27.01,9.09,-15.62,2.77,1.14,24.36,-23.27,9.83,-30.99,11.98,6
-27.13,9.16,-15.62,2.77,1.14,24.36,-23.27,9.83,-30.99,11.98,6
-27.13,9.16,-16.14,2.32,1.14,24.36,-23.27,9.83,-30.96,11.99,6
-27.13,9.16,-16.14,2.32,1.43,23.61,-23.27,9.83,-30.96,11.96,6
-27.13,9.16,-16.14,2.32,1.43,23.61,-23.33,9.98,-30.9,11.99,6
-26.99,8.74,-16.14,2.32,1.43,23.61,-23.33,9.98,-30.89,11.96,6
-26.99,8.74,-16.96,2.07,1.43,23.61,-23.33,9.98,-30.94,11.94,6
-26.99,8.74,-16.96,2.07,0.23,25.34,-23.33,9.98,-30.94,11.85,6
-26.99,8.74,-16.96,2.07,0.23,25.34,-24.17,7.75,-30.67,11.61,6
-28.71,8.09,-16.96,2.07,0.23,25.34,-24.17,7.75,-30.54,10.78,6
-28.71,8.09,-16.16,1.52,0.23,25.34,-24.17,7.75,-30.71,10.03,6
-28.71,8.09,-16.16,1.52,2.59,23.61,-24.17,7.75,-31.54,9.76,6
-28.71,8.09,-16.16,1.52,2.59,23.61,-24.03,7.6,-31.87,9.55,6
-29.41,2.76,-16.16,1.52,2.59,23.61,-24.03,7.6,-32.2,9.43,6
-29.41,2.76,-17.4,-0.05,2.59,23.61,-24.03,7.6,-31.64,8.57,6
-29.41,2.76,-17.4,-0.05,2.2,15.6,-24.03,7.6,-30.84,7.62,6
-29.41,2.76,-17.4,-0.05,2.2,15.6,-22.31,6.66,-28.59,6.26,6
-33.57,9.64,-17.4,-0.05,2.2,15.6,-22.31,6.66,-27.8,6.55,6
-33.57,9.64,-19.08,0.63,2.2,15.6,-22.31,6.66,-27.13,7.77,6
-33.57,9.64,-19.08,0.63,-3.87,22.8,-22.31,6.66,-26.93,8.5,6
-33.57,9.64,-19.08,0.63,-3.87,22.8,-28.09,8.09,-27.34,9.81,6
-33.25,10.9,-19.08,0.63,-3.87,22.8,-28.09,8.09,-26.26,11.27,6
-33.25,10.9,-21.7,3.87,-3.87,22.8,-28.09,8.09,-25.65,12.15,6
-33.25,10.9,-21.7,3.87,-4.7,23.71,-28.09,8.09,-24.09,12.89,6
-33.25,10.9,-21.7,3.87,-4.7,23.71,-28.81,11.08,-23.97,13.05,6
-31.15,13.39,-21.7,3.87,-4.7,23.71,-28.81,11.08,-24.61,12.99,6
-31.15,13.39,-21.08,5.01,-4.7,23.71,-28.81,11.08,-25.15,12.93,6
-31.15,13.39,-21.08,5.01,-3.38,22.45,-28.81,11.08,-26.01,12.43,6
-31.15,13.39,-21.08,5.01,-3.38,22.45,-26.16,9.9,-26.19,12.46,6
-29.35,13.15,-21.08,5.01,-3.38,22.45,-26.16,9.9,-25.97,12.74,6
-29.35,13.15,-21.25,3.03,-3.38,22.45,-26.16,9.9,-26.44,12.45,6
-29.35,13.15,-21.25,3.03,-2.01,24.35,-26.16,9.9,-26.7,12.45,6
-29.35,13.15,-21.25,3.03,-2.01,24.35,-26.26,10.19,-26.93,12.46,6
-29.26,9.94,-21.25,3.03,-2.01,24.35,-26.26,10.19,-27.02,12.58,6
-29.26,9.94,-18.89,4.63,-2.01,24.35,-26.26,10.19,-27.61,12.7,6
-29.26,9.94,-18.89,4.63,-1.82,23.7,-26.26,10.19,-27.85,12.69,6
-29.26,9.94,-18.89,4.63,-1.82,23.7,-25.28,10.44,-28.05,12.61,6
-29.62,10.44,-18.89,4.63,-1.82,23.7,-25.28,10.44,-28.37,12.46,6
-29.62,10.44,-18.77,2.89,-1.82,23.7,-25.28,10.44,-28.52,12.54,6
-29.62,10.44,-18.77,2.89,-1.34,23.9,-25.28,10.44,-28.78,12.52,6
-29.62,10.44,-18.77,2.89,-1.34,23.9,-25.54,10.24,-28.77,12.52,6
-27.99,11.19,-18.77,2.89,-1.34,23.9,-25.54,10.24,-28.95,12.62,6
-27.99,11.19,-15.8,6.07,-1.34,23.9,-25.54,10.24,-29.19,12.66,6
-27.99,11.19,-15.8,6.07,-5.94,28.71,-25.54,10.24,-29.53,13.06,6
-27.99,11.19,-15.8,6.07,-5.94,28.71,-22.04,9.82,-30.77,12.66,6
-28.67,9.41,-15.8,6.07,-5.94,28.71,-22.04,9.82,-29.79,12.69,6
-28.67,9.41,-18.22,4.91,-5.94,28.71,-22.04,9.82,-29.71,14.23,6
-28.67,9.41,-18.22,4.91,0.07,24.54,-22.04,9.82,-27.6,15.08,6
-28.67,9.41,-18.22,4.91,0.07,24.54,-27.39,12.53,-25.92,14.69,6
-29.72,13.69,-18.22,4.91,0.07,24.54,-27.39,12.53,-26.12,14.9,6
-29.72,13.69,-18.11,6.46,0.07,24.54,-27.39,12.53,-26.45,14.69,6
-29.72,13.69,-18.11,6.46,-3.07,25.21,-27.39,12.53,-25.54,14.51,6
-29.72,13.69,-18.11,6.46,-3.07,25.21,-29.3,11.63,-25.04,15.45,6
-28.64,16.25,-18.11,6.46,-3.07,25.21,-29.3,11.63,-25.68,15.52,6
-28.64,16.25,-21.34,6.32,-3.07,25.21,-29.3,11.63,-25.59,15.62,6
-28.64,16.25,-21.34,6.32,-3.97,25.25,-29.3,11.63,-25.21,15.17,6
-28.64,16.25,-21.34,6.32,-3.97,25.25,-27.84,11.34,-25.22,14.84,6
-29.69,13.23,-21.34,6.32,-3.97,25.25,-27.84,11.34,-25.47,14.66,6
-29.69,13.23,-20.01,5.59,-3.97,25.25,-27.84,11.34,-25.59,14.52,6
-29.69,13.23,-20.01,5.59,-2.85,24.02,-27.84,11.34,-26.13,14.19,6
-29.69,13.23,-20.01,5.59,-2.85,24.02,-26.68,12.5,-26.01,14.22,6
-29.78,13.13,-20.01,5.59,-2.85,24.02,-26.68,12.5,-26.44,13.95,6
-29.78,13.13,-18.5,5.19,-2.85,24.02,-26.68,12.5,-27.1,13.5,6
-29.78,13.13,-18.5,5.19,-1.86,23.5,-26.68,12.5,-27.32,13.27,6
-29.78,13.13,-18.5,5.19,-1.86,23.5,-27.47,10.46,-26.75,13.5,6
-29.65,12.49,-18.5,5.19,-1.86,23.5,-27.47,10.46,-26.92,13.2,6
-29.65,12.49,-18.77,3.44,-1.86,23.5,-27.47,10.46,-27.02,13.07,6
-29.65,12.49,-18.77,3.44,-2.56,24.97,-27.47,10.46,-26.89,13.0,6
-29.65,12.49,-18.77,3.44,-2.56,24.97,-27.13,9.77,-27.23,12.85,6
-28.03,12.6,-18.77,3.44,-2.56,24.97,-27.13,9.77,-27.12,13.26,6
-28.03,12.6,-19.13,4.65,-2.56,24.97,-27.13,9.77,-27.1,13.17,6
-28.03,12.6,-19.13,4.65,-2.27,22.68,-27.13,9.77,-27.09,13.26,6
-28.03,12.6,-19.13,4.65,-2.27,22.68,-27.6,10.98,-26.9,13.41,6
-27.82,12.81,-19.13,4.65,-2.27,22.68,-27.6,10.98,-26.97,13.51,6
-27.82,12.81,-19.21,4.13,-2.27,22.68,-27.6,10.98,-27.38,13.45,6
-27.82,12.81,-19.21,4.13,-2.93,24.14,-27.6,10.98,-27.38,13.41,6
-59.19,-20.95,-34.12,-46.03,-7.93,-33.62,-28.3,-44.83,21.64,-48.58,7
-59.19,-20.95,-31.12,-48.9,-7.93,-33.62,-28.3,-44.83,21.11,-48.57,7
-59.19,-20.95,-31.12,-48.9,-8.22,-34.05,-28.3,-44.83,21.37,-48.74,7
-59.19,-20.95,-31.12,-48.9,-8.22,-34.05,-30.31,-43.49,21.2,-48.75,7
-58.39,-20.48,-31.12,-48.9,-8.22,-34.05,-30.31,-43.49,20.95,-48.95,7
-58.39,-20.48,-31.95,-48.2,-8.22,-34.05,-30.31,-43.49,20.9,-49.1,7
-58.39,-20.48,-31.95,-48.2,-5.16,-35.02,-30.31,-43.49,20.85,-49.14,7
-58.39,-20.48,-31.95,-48.2,-5.16,-35.02,-30.74,-42.91,20.36,-49.15,7
-59.05,-20.54,-31.95,-48.2,-5.16,-35.02,-30.74,-42.91,20.35,-49.21,7
-59.05,-20.54,-30.14,-49.67,-5.16,-35.02,-30.74,-42.91,20.07,-49.65,7
-59.05,-20.54,-30.14,-49.67,-5.0,-35.99,-30.74,-42.91,19.97,-49.79,7
-59.05,-20.54,-30.14,-49.67,-5.0,-35.99,-28.25,-45.16,19.55,-50.0,7
-59.1,-20.95,-30.14,-49.67,-5.0,-35.99,-28.25,-45.16,19.5,-49.73,7
-59.1,-20.95,-30.15,-49.8,-5.0,-35.99,-28.25,-45.16,18.51,-49.63,7
-59.1,-20.95,-30.15,-49.8,-4.79,-32.81,-28.25,-45.16,16.79,-49.69,7
-59.1,-20.95,-30.15,-49.8,-4.79,-32.81,-29.1,-42.88,17.45,-49.66,7
-58.48,-21.63,-30.15,-49.8,-4.79,-32.81,-29.1,-42.88,18.72,-49.54,7
-58.48,-21.63,-33.43,-45.33,-4.79,-32.81,-29.1,-42.88,18.14,-49.67,7
-58.48,-21.63,-33.43,-45.33,-5.06,-32.94,-29.1,-42.88,16.35,-49.44,7
-58.48,-21.63,-33.43,-45.33,-5.06,-32.94,-28.9,-43.25,15.65,-49.13,7
-58.06,-22.04,-33.43,-45.33,-5.06,-32.94,-28.9,-43.25,16.27,-48.88,7
-58.06,-22.04,-33.75,-44.66,-5.06,-32.94,-28.9,-43.25,16.5,-47.24,7
-58.06,-22.04,-33.75,-44.66,-5.68,-32.78,-28.9,-43.25,17.17,-46.83,7
-58.06,-22.04,-33.75,-44.66,-5.68,-32.78,-31.5,-40.34,16.47,-47.36,7
-59.57,-20.85,-33.75,-44.66,-5.68,-32.78,-31.5,-40.34,16.42,-47.37,7
-59.57,-20.85,-30.17,-48.78,-5.68,-32.78,-31.5,-40.34,16.42,-47.3,7
-59.57,-20.85,-30.17,-48.78,-6.97,-31.51,-31.5,-40.34,15.93,-47.32,7
-59.57,-20.85,-30.17,-48.78,-6.97,-31.51,-29.24,-42.61,15.8,-47.3,7
-62.36,-18.57,-30.17,-48.78,-6.97,-31.51,-29.24,-42.61,15.19,-47.25,7
-62.36,-18.57,-30.36,-48.7,-6.97,-31.51,-29.24,-42.61,15.14,-47.21,7
-62.36,-18.57,-30.36,-48.7,-6.15,-33.68,-29.24,-42.61,15.42,-47.24,7
-62.36,-18.57,-30.36,-48.7,-6.15,-33.68,-31.31,-39.95,15.37,-47.29,7
-60.75,-19.22,-30.36,-48.7,-6.15,-33.68,-31.31,-39.95,16.01,-47.51,7
-60.75,-19.22,-30.81,-49.14,-6.15,-33.68,-31.31,-39.95,16.39,-47.61,7
-60.75,-19.22,-30.81,-49.14,-10.8,-29.91,-31.31,-39.95,18.44,-46.8,7
-60.75,-19.22,-30.81,-49.14,-10.8,-29.91,-40.98,-34.77,19.39,-44.62,7
-60.45,-18.67,-30.81,-49.14,-10.8,-29.91,-40.98,-34.77,20.04,-44.24,7
-60.45,-18.67,-37.42,-41.77,-10.8,-29.91,-40.98,-34.77,20.01,-43.21,7
-60.45,-18.67,-37.42,-41.77,-11.51,-29.82,-40.98,-34.77,19.2,-42.31,7
-60.45,-18.67,-37.42,-41.77,-11.51,-29.82,-37.39,-35.32,19.31,-40.4,7
-66.18,-14.27,-37.42,-41.77,-11.51,-29.82,-37.39,-35.32,17.87,-39.66,7
-66.18,-14.27,-40.13,-31.3,-11.51,-29.82,-37.39,-35.32,15.26,-37.57,7
-66.18,-14.27,-40.13,-31.3,-11.25,-21.28,-37.39,-35.32,13.23,-34.7,7
-66.18,-14.27,-40.13,-31.3,-11.25,-21.28,-36.26,-32.34,13.8,-33.32,7
-68.18,-13.96,-40.13,-31.3,-11.25,-21.28,-36.26,-32.34,13.8,-34.95,7
-68.18,-13.96,-34.04,-36.83,-11.25,-21.28,-36.26,-32.34,14.9,-33.35,7
-68.18,-13.96,-34.04,-36.83,-12.06,-21.21,-36.26,-32.34,13.91,-35.69,7
-68.18,-13.96,-34.04,-36.83,-12.06,-21.21,-41.95,-27.53,13.78,-36.12,7
-73.08,-6.71,-34.04,-36.83,-12.06,-21.21,-41.95,-27.53,14.0,-32.13,7
-73.08,-6.71,-39.29,-35.37,-12.06,-21.21,-41.95,-27.53,14.53,-32.75,7
-73.08,-6.71,-39.29,-35.37,-5.27,-27.63,-41.95,-27.53,13.98,-35.89,7
-73.08,-6.71,-39.29,-35.37,-5.27,-27.63,-33.54,-35.98,11.89,-39.67,7
-66.68,-14.78,-39.29,-35.37,-5.27,-27.63,-33.54,-35.98,12.32,-39.24,7
-66.68,-14.78,-34.2,-42.06,-5.27,-27.63,-33.54,-35.98,12.86,-40.5,7
-66.68,-14.78,-34.2,-42.06,-7.52,-24.69,-33.54,-35.98,12.61,-40.57,7
-66.68,-14.78,-34.2,-42.06,-7.52,-24.69,-33.99,-33.72,11.91,-39.87,7
-62.93,-18.26,-34.2,-42.06,-7.52,-24.69,-33.99,-33.72,11.17,-39.98,7
-62.93,-18.26,-37.24,-37.92,-7.52,-24.69,-33.99,-33.72,11.16,-39.66,7
-62.93,-18.26,-37.24,-37.92,-6.02,-25.9,-33.99,-33.72,11.18,-39.86,7
-62.93,-18.26,-37.24,-37.92,-6.02,-25.9,-28.56,-41.13,10.98,-40.19,7
-64.03,-16.91,-37.24,-37.92,-6.02,-25.9,-28.56,-41.13,10.33,-43.71,7
-64.03,-16.91,-31.16,-45.47,-6.02,-25.9,-28.56,-41.13,10.67,-43.72,7
-64.03,-16.91,-31.16,-45.47,-5.32,-28.39,-28.56,-41.13,10.87,-44.19,7
-64.03,-16.91,-31.16,-45.47,-5.32,-28.39,-32.39,-36.06,10.52,-43.99,7
-58.25,-23.21,-31.16,-45.47,-5.32,-28.39,-32.39,-36.06,10.46,-43.93,7
-58.25,-23.21,-30.79,-45.54,-5.32,-28.39,-32.39,-36.06,9.62,-44.36,7
-58.25,-23.21,-30.79,-45.54,-4.2,-29.73,-32.39,-36.06,9.36,-44.68,7
-58.25,-23.21,-30.79,-45.54,-4.2,-29.73,-29.84,-39.8,9.77,-44.7,7
-60.28,-21.11,-30.79,-45.54,-4.2,-29.73,-29.84,-39.8,9.57,-44.57,7
-60.28,-21.11,-29.23,-45.93,-4.2,-29.73,-29.84,-39.8,9.33,-44.47,7
-60.28,-21.11,-29.23,-45.93,-4.75,-28.29,-29.84,-39.8,9.4,-44.59,7
-60.28,-21.11,-29.23,-45.93,-4.75,-28.29,-28.76,-39.96,9.45,-44.47,7
-60.44,-21.03,-29.23,-45.93,-4.75,-28.29,-28.76,-39.96,9.55,-44.43,7
-60.44,-21.03,-29.52,-46.82,-4.75,-28.29,-28.76,-39.96,9.48,-44.51,7
-60.44,-21.03,-29.52,-46.82,-4.04,-28.49,-28.76,-39.96,9.53,-44.57,7
-60.44,-21.03,-29.52,-46.82,-4.04,-28.49,-30.35,-38.55,9.69,-44.6,7
-60.61,-20.73,-29.52,-46.82,-4.04,-28.49,-30.35,-38.55,9.34,-44.52,7
-60.61,-20.73,-30.44,-45.55,-4.04,-28.49,-30.35,-38.55,9.32,-44.41,7
-60.61,-20.73,-30.44,-45.55,-4.58,-28.3,-30.35,-38.55,9.1,-44.42,7
-60.61,-20.73,-30.44,-45.55,-4.58,-28.3,-29.48,-38.4,8.88,-44.29,7
-60.24,-21.18,-30.44,-45.55,-4.58,-28.3,-29.48,-38.4,8.84,-44.17,7
-60.24,-21.18,-31.51,-43.98,-4.58,-28.3,-29.48,-38.4,8.57,-43.87,7
-60.24,-21.18,-31.51,-43.98,-3.67,-27.58,-29.48,-38.4,8.44,-43.85,7
-60.24,-21.18,-31.51,-43.98,-3.67,-27.58,-29.08,-38.48,8.52,-43.81,7
-61.98,-19.4,-31.51,-43.98,-3.67,-27.58,-29.08,-38.48,8.31,-43.73,7
-61.98,-19.4,-29.02,-45.79,-3.67,-27.58,-29.08,-38.48,7.96,-43.66,7
-61.98,-19.4,-29.02,-45.79,-4.25,-27.31,-29.08,-38.48,7.43,-44.22,7
