-47.89,33.27,-67.72,12.44,-66.2,4.25,-70.93,2.81,51.33,3.67,0
-47.89,33.27,-71.92,8.95,-66.2,4.25,-70.93,2.81,52.55,3.51,0
-47.89,33.27,-71.92,8.95,-60.54,-4.92,-70.93,2.81,52.76,3.19,0
-47.89,33.27,-71.92,8.95,-60.54,-4.92,-70.66,5.52,52.81,2.69,0
-42.8,35.86,-71.92,8.95,-60.54,-4.92,-70.66,5.52,52.82,3.6,0
-42.8,35.86,-72.78,4.38,-60.54,-4.92,-70.66,5.52,53.31,2.86,0
-42.8,35.86,-72.78,4.38,-62.79,-5.73,-70.66,5.52,54.2,0.0,0
-42.8,35.86,-72.78,4.38,-62.79,-5.73,-71.3,-1.78,54.87,-0.25,0
-47.14,27.57,-72.78,4.38,-62.79,-5.73,-71.3,-1.78,54.12,-3.37,0
-47.14,27.57,-66.6,2.49,-62.79,-5.73,-71.3,-1.78,55.34,-3.38,0
-47.14,27.57,-66.6,2.49,-65.11,-8.19,-71.3,-1.78,55.83,-2.12,0
-47.14,27.57,-66.6,2.49,-65.11,-8.19,-71.15,0.85,54.7,-0.92,0
-41.04,35.45,-66.6,2.49,-65.11,-8.19,-71.15,0.85,55.6,-0.2,0
-41.04,35.45,-64.01,2.54,-65.11,-8.19,-71.15,0.85,57.89,-1.33,0
-41.04,35.45,-64.01,2.54,-62.12,-11.43,-71.15,0.85,57.53,-3.54,0
-41.04,35.45,-64.01,2.54,-62.12,-11.43,-68.26,-1.47,57.82,-4.24,0
-45.9,27.61,-64.01,2.54,-62.12,-11.43,-68.26,-1.47,58.07,-4.72,0
-45.9,27.61,-65.77,5.02,-62.12,-11.43,-68.26,-1.47,58.32,-4.7,0
-45.9,27.61,-65.77,5.02,-62.4,-15.75,-68.26,-1.47,59.65,-3.65,0
-45.9,27.61,-65.77,5.02,-62.4,-15.75,-62.41,-2.4,60.5,-4.19,0
-43.38,29.64,-65.77,5.02,-62.4,-15.75,-62.41,-2.4,61.2,-4.24,0
-43.38,29.64,-62.5,3.83,-62.4,-15.75,-62.41,-2.4,61.5,-4.02,0
-43.38,29.64,-62.5,3.83,-59.54,-8.74,-62.41,-2.4,61.54,-3.55,0
